feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Izemoplasmatales	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0553	10	449	57	2190	73	3	333	16	0	36	11593	135	210	12	721	5	13	3	114	3374	193	92	5	995	96	33	55	249	7	1005	0	1515	117	2304	40	28	14	128	966	3989	66	43	11	51	45	42	8	10	9	0	238	859	14	8	54	53	265	378	0	0	10	0	229	3	2052	136	33	58	51	18	1167	71	637	1230	1095	0	242	2677	52	167	110	22	0	209	25	518	9	10	0	6964	2304	0	294	194	3	124	18	76	17	24	2	2	59	73	1881	10
np0554	0	3785	9	72	413	3	1214	71	77	0	64938	0	8437	0	897	31	0	0	0	0	0	52	3835	13	0	1195	1278	2111	2	917	32	0	1014	865	0	7	0	15	32	7590	2	84	0	13	46	0	8	699	0	0	913	1122	1	5	769	83	277	0	153	0	59	0	0	2	0	57	0	14	1	0	719	460	30	0	121	0	0	0	800	476	172	144	7	753	0	6065	421	420	0	446	7515	0	9	0	0	2	124	652	19	2	2	49	92	36	107	0
np0555	33	775	67	1748	51	19	138	4	0	0	15892	150	429	27	1428	42	0	100	21	0	114	108	1	1151	0	49	26	307	2	475	0	0	234	1484	0	4	0	25	31	3255	2	0	0	60	79	45	8	16	0	0	0	171	65	6	194	709	160	0	1	0	18	0	1	22	408	173	4	90	18	38	867	1494	240	611	2314	0	2	0	90	522	1594	6	10	657	0	1459	7	8	2	180	384	0	75	2	2	32	642	140	68	31	0	45	95	26	170	0
np0556	55	693	99	1368	29	11	21	17	0	6	21007	52	63	44	927	12	19	2	185	871	15	98	518	768	75	23	92	137	15	847	1	476	153	810	0	3	26	22	57	3382	77	20	7	166	37	14	7	4	24	5	1	1197	27	3	89	230	183	1024	3	0	15	15	158	10	1061	144	31	35	64	37	974	1300	363	665	2177	0	590	1663	39	28	228	16	0	174	11	1443	6	8	3	5224	2886	4	170	120	0	130	57	38	14	17	6	22	34	26	1447	24
np0557	34	887	33	653	56	4	28	60	0	13	16691	30	57	7	487	19	5	48	270	150	10	130	0	523	42	18	20	477	12	1018	10	29	246	1455	2	0	14	10	19	5482	1	19	4	36	15	13	2	4	8	26	0	194	17	5	46	643	34	21	0	0	12	24	77	10	1750	81	0	20	13	10	506	459	130	1080	4431	0	26	360	16	1678	241	11	0	278	193	866	0	9	0	1368	682	2	242	79	0	68	414	77	24	9	8	84	44	16	158	0
np0559	9	887	74	552	21	101	38	129	0	6	15679	36	67	6	646	23	3	37	228	156	21	148	0	688	65	13	19	149	8	741	3	13	188	1071	2	1	8	10	11	3563	0	8	0	25	37	21	4	4	0	13	1	152	43	2	74	470	86	14	0	0	8	5	8	10	1433	58	0	27	10	3	512	873	157	593	6154	0	13	318	18	1279	355	7	0	247	229	830	2	5	0	1058	769	9	109	58	0	88	636	108	35	22	1	203	55	28	112	0
np0560	2574	78	6	521	65	0	167	15	0	15	11887	15	279	0	338	27	1	0	7	78	258	28	11	44	64	6	36	95	9	766	0	58	123	354	0	0	8	14	1	583	72	9	0	89	31	7	7	5	9	0	7	568	0	21	41	31	53	5	113	0	22	641	0	0	717	63	0	13	12	66	3510	490	282	76	7052	0	20	318	18	36	26	0	0	92	11	1070	0	0	0	863	1490	2	33	57	4	47	6	89	33	21	45	23	81	2	519	2
np0561	0	2196	127	4920	36	0	125	0	8	0	25210	178	388	32	1928	14	11	651	1118	0	153	744	0	1772	131	60	94	1010	0	1893	57	77	1168	2502	0	0	1029	10	54	6855	7	14	5	52	57	110	13	7	3	0	0	81	288	14	223	775	423	10	0	1	30	0	32	14	1124	345	0	194	12	55	1001	162	1531	1461	19632	0	61	1938	116	2635	9	14	5	838	0	862	1	0	0	1676	1293	27	314	15	0	87	1282	1804	4	5	2	10	41	89	9391	8
np0562	0	337	0	396	101	26	56	17	0	0	3728	16	1480	1	3154	16	0	3	560	0	6167	126	16	301	6	297	60	5925	0	1789	0	0	23	11117	0	7	6	49	24	7799	0	0	0	395	51	0	10	48	2	0	11	49	32	14	148	678	6	0	2	0	25	0	6	14	541	77	0	14	10	8	86	249	0	1053	32920	0	0	0	0	179	771	29	3	363	26953	369	27	0	7	971	216	0	111	5	2	1	49	223	5	0	10	0	163	80	89	0
np0563	0	98	8	90	7	0	8	162	0	0	1225	2	1078	1	275	0	0	0	13	0	0	121	70	514	34	8	12	146	0	147	2	0	62	126	1	6	409	0	6	852	0	1	0	0	48	4	0	0	0	0	7	66	4	0	175	65	3	20	17	0	8	0	150	0	187	32	0	0	0	0	5	378	18	12	759	0	33	384	11	6	150	0	0	219	0	9	0	2	0	302	28	0	138	2	0	0	101	71	0	1	0	13	26	0	671	4
np0564	21	1958	4	239	6	0	5	67	4	4	4728	9	71	0	433	0	0	0	367	249	7	78	46	2350	106	19	22	182	4	736	3	0	683	328	7	12	170	0	10	1044	8	2	1	33	31	9	3	2	2	0	72	92	2	5	176	633	21	21	6	0	23	2	62	0	1219	115	3	7	4	3	110	163	8	294	18478	0	29	946	8	638	1581	0	0	726	26712	83	0	0	0	1521	477	5	216	125	0	25	57	53	0	3	0	0	56	7	226	0
np0565	34	943	26	641	73	30	26	61	0	12	15086	50	69	7	601	18	8	25	187	271	13	113	0	651	50	23	27	124	17	781	4	19	205	745	0	0	23	3	37	2769	0	27	5	51	33	6	5	5	7	12	41	219	17	6	55	991	30	20	0	13	12	15	108	23	1893	80	0	23	22	4	558	450	124	971	2756	0	60	606	20	1944	326	5	0	285	587	363	5	8	0	2120	579	0	155	54	0	63	369	102	50	27	9	112	66	17	186	0
np0566	0	111	3	112	1	0	294	0	0	0	5998	8	2284	8	779	27	0	0	70	0	0	216	0	14	0	5	3	486	0	738	0	0	119	1211	0	1199	4	27	223	1709	0	0	0	0	65	0	3	4	0	0	3643	245	542	0	190	262	78	24	18	0	3	0	3	4	0	22	0	1	0	0	92	4	12	0	131	0	0	0	12	8531	260	8	0	270	1	231	0	6	3	144	86	0	3	2	39	0	2970	150	0	0	0	5	29	29	70	0
np0567	67	188	81	1002	28	0	20	48	0	9	9097	53	51	0	221	10	6	3	69	220	12	72	4	203	14	20	12	71	8	293	6	246	113	265	1	19	9	14	139	2670	13	9	2	15	23	8	5	8	15	8	114	387	40	0	39	22	65	60	0	0	8	193	47	10	640	50	5	35	10	0	581	532	292	348	5514	0	77	1170	26	80	80	2	0	131	25	1049	0	12	2	1448	1744	0	50	32	8	35	157	44	7	10	0	2	46	8	259	0
np0568	8	311	15	322	6	4	10	41	0	0	4803	52	34	0	201	7	4	7	61	55	0	47	0	172	26	4	9	49	4	140	4	1	609	204	0	0	27	1	9	943	0	0	2	10	24	0	6	1	5	5	5	41	17	0	16	219	5	18	0	1	0	2	205	9	414	17	0	12	8	9	165	261	55	374	1060	0	4	183	8	473	109	1	0	104	176	216	0	0	0	510	329	2	45	31	0	13	59	22	5	5	2	50	16	0	48	0
np0569	510	3466	146	1258	50	25	77	57	0	44	35723	67	124	15	1857	43	16	25	710	1409	34	398	148	2729	172	67	155	301	20	1578	24	105	262	2146	0	56	41	25	52	13002	30	43	27	117	91	39	11	19	39	10	32	1460	175	7	165	707	337	328	0	0	31	132	81	89	2117	223	25	69	68	43	1095	1379	462	1366	33682	0	418	3426	86	935	512	24	0	840	1266	4970	6	27	8	8277	5802	8	342	687	0	575	480	102	64	103	7	72	133	58	1040	0
np0570	2	169	83	2952	7	21	75	2	0	32	22736	138	124	12	362	15	19	4	71	321	16	205	0	245	69	41	13	42	38	460	6	367	117	478	0	2	12	17	45	3302	3	3	1	25	60	34	9	11	15	25	14	268	40	5	47	82	34	92	0	1	4	11	27	21	1443	104	4	106	28	10	2141	642	284	227	556	0	63	1671	50	248	242	4	2	232	11	733	5	8	3	901	1051	1	132	137	0	179	38	72	94	31	38	63	32	40	433	1
np0571	2	48	13	66	0	0	2925	0	42	0	449	11	13051	6	2617	1	0	3	225	0	12	43	24	34	1	159	5	1203	1	92	0	0	57	184	0	100	1	11	18	541	0	0	0	5	11	0	8	446	0	0	77	30	28	3	550	126	3	0	789	17	5	0	112	11	15	24	0	4	2	0	42	49	49	44	2865	19	0	0	126	7	431	0	4	333	0	7	3	6	3	72	4	0	0	9	111	16	26	35	2	7	0	6	38	24	16	0
np0572	82	115	0	33	166	0	5106	8	2	0	1422	12	28345	7	4396	3	0	0	1768	0	10	278	10	54	0	58	31	906	0	730	0	0	257	648	0	149	6	10	13	2126	0	8	0	64	319	0	0	130	1	0	33	505	36	10	48	412	33	5	5343	9	7	0	60	66	134	10	0	2	21	1	47	87	11	22	24258	0	0	0	21	31	85	11	0	913	0	34	0	0	167	270	1	0	1	6	30	0	186	67	0	2	0	241	110	6	267	0
np0573	0	2848	0	158	0	0	3053	0	2	0	36949	0	294	52	2737	134	0	0	12	0	0	0	59	0	0	0	824	361	0	89	0	0	0	595	0	706	0	1573	13	53	0	0	240	0	2	0	0	0	0	0	1336	465	15	0	34	10	0	0	198	5	0	0	0	22	0	0	12	11	665	1	3184	0	5616	3189	6	3	0	0	0	16	264	0	3	4	0	812	0	0	0	0	105	0	0	0	74	1	11	1134	3	0	244	0	0	0	136	0
np0574	6	707	2	566	3	84	31	10	0	2	10371	28	25	3	605	12	0	11	330	58	10	99	0	881	46	11	7	24	7	326	8	11	97	366	0	0	14	14	4	913	0	0	0	15	53	0	5	5	0	0	0	91	21	6	79	343	5	0	0	0	6	4	7	7	721	78	0	16	11	4	320	441	69	228	3504	0	4	222	13	768	615	1	0	226	1513	356	0	5	0	493	497	2	56	72	0	55	293	95	12	25	0	68	56	27	48	0
np0575	0	1354	88	2853	19	0	117	0	0	0	20965	434	77	6	944	38	0	0	0	0	0	55	0	27	0	89	9	336	122	1111	0	19	424	955	0	104	0	9	20	6119	0	0	2	0	43	9	8	24	4	0	3	154	87	3	16	590	238	4	94	0	15	0	3	10	12	252	0	37	21	17	727	636	21	2303	3834	0	12	0	59	1465	830	0	0	569	0	511	0	18	8	699	784	0	21	0	5	4	19	227	0	2	3	250	136	8	30	0
np0576	411	15391	693	17772	622	1734	485	720	33	370	317992	683	1263	150	11218	226	78	687	2846	6129	197	2682	192	6226	1718	411	413	3547	258	19657	79	665	2947	22482	4	10	1017	79	1277	34349	57	128	86	1969	439	195	118	86	203	530	389	2359	124	57	765	20241	214	54	4	9	180	267	666	82	41403	1319	120	268	315	324	17533	7425	3041	27956	34436	0	427	11023	470	33561	3320	125	12	4547	18894	13237	62	98	5	58393	11947	68	4747	2871	4	2891	1229	1435	653	490	399	2641	1260	409	4593	0
np0577	6151	3313	2	343	489	0	57	0	4	0	2335	0	3341	2	307	52	0	0	0	0	495	149	182	1	3	36	73	249	0	225	0	0	399	777	0	65	1	0	223	799	65	0	0	0	38	57	2	14	3	0	1642	634	10	11	185	259	0	0	0	0	8	0	32	0	0	102	0	3	7	0	130	0	354	2	4253	0	0	0	45	974	38	113	8	257	0	309	1	77	0	1433	867	0	61	3	0	8	32	198	4	0	0	18	20	32	259	0
np0578	1	146	0	160	0	0	0	10	0	0	2894	19	95	0	88	6	0	9	33	28	3	21	8	111	16	3	9	19	4	87	0	0	29	142	0	5	18	0	7	570	0	4	0	6	14	5	2	0	2	7	0	38	0	0	13	152	20	12	0	0	0	0	107	10	293	16	0	0	4	0	82	62	52	237	497	0	8	152	4	283	50	0	0	124	125	168	0	5	0	296	244	2	40	12	0	19	58	19	7	6	0	23	12	3	25	0
np0579	41	2154	129	799	45	88	96	187	1	3	20752	54	113	11	1736	17	7	70	407	220	65	177	6	1479	81	14	37	358	20	1748	11	8	378	1579	6	0	17	27	39	5093	0	12	0	56	105	43	13	6	4	21	7	264	53	8	127	643	116	7	0	0	19	15	10	12	1549	96	4	44	15	7	888	1024	165	958	4077	0	19	386	28	1804	614	5	0	494	185	1168	0	8	1	1820	1152	6	231	95	0	162	341	222	34	31	9	180	171	67	187	0
np0580	65	2257	152	3320	99	43	93	90	5	59	51720	144	349	47	1628	49	22	126	255	1116	45	569	0	998	167	91	90	857	42	3946	37	370	464	4373	5	0	55	23	182	8151	19	24	19	368	59	28	19	14	38	42	11	608	20	7	125	3305	32	110	0	6	30	152	340	25	8791	322	19	62	69	37	1744	552	617	3953	6007	0	102	2763	94	9628	564	51	5	1178	1298	1029	7	27	1	9817	1927	9	1065	341	0	439	454	322	98	61	27	258	144	60	967	0
np0581	29	1001	307	1707	95	25	81	89	3	0	26551	138	230	36	1331	56	17	9	388	275	43	190	18	611	72	54	72	646	39	2025	13	190	385	2558	2	0	11	33	84	4941	2	36	7	241	66	44	12	17	14	17	7	439	51	7	135	256	220	148	0	1	11	86	180	44	1401	119	5	79	70	16	1529	3077	674	1094	2367	0	24	1089	74	439	479	11	3	395	26	2279	8	15	6	1839	2077	4	194	73	0	129	172	242	59	35	22	109	47	52	379	0
np0582	0	1748	17	1085	27	0	78	0	31	0	10582	24	1863	12	663	11	6	56	567	0	410	227	6	1049	172	16	102	640	0	991	13	274	639	1048	1	9	97	4	393	2176	17	52	0	44	21	37	3	2	4	0	486	137	23	3	304	267	146	64	30	12	7	0	236	0	1012	136	1	27	14	25	230	464	1394	534	8400	0	147	1231	39	1691	0	0	0	315	0	508	0	0	0	2406	1686	9	73	40	0	5	211	411	0	5	0	4	16	17	5587	2
np0583	0	193	45	806	0	0	22	0	4	0	43787	82	120	2	2742	6	0	43	3866	0	0	1949	37	568	255	61	56	530	0	708	11	0	114	1150	25	182	0	2	38	2335	0	25	0	218	30	41	3	6	5	0	0	849	37	18	344	14162	19	13	19	3	18	0	25	64	1009	192	0	20	27	46	142	12	196	1043	7334	0	17	590	96	7612	4	7	6	2503	0	108	3	27	0	3198	263	43	1309	10	0	4	454	547	0	38	0	174	17	28	4742	6
np0584	0	1154	0	1904	776	0	185	0	7	0	17022	64	2616	0	2071	7	0	0	158	0	4650	352	2496	153	0	730	309	1884	10	2668	0	13	34	5734	0	95	0	23	331	3756	0	0	3	1404	78	0	10	142	1	0	1064	2136	2	5	100	835	131	0	1	0	23	0	10	0	5393	130	0	45	52	0	1323	284	5	10941	26170	4	0	0	8	223	414	29	7	454	28320	2380	67	0	0	14690	4352	0	240	11	19	9	21	350	3	3	9	14	88	52	1219	0
np0585	10660	7168	116	226	0	0	351	0	2	0	40253	20	1332	0	997	0	0	0	4646	0	0	28	302	0	0	86	0	924	0	1177	0	0	0	1220	3	25	0	0	20	918	0	0	1	0	0	17	2	11	13	0	757	778	604	1	9	200	67	0	38	0	3	0	31	20	0	9	4	10	150	0	529	1	1519	1269	20	0	0	0	43	851	2	0	8	194	0	457	0	67	297	336	1407	0	23	0	0	14	175	1065	0	7	5	0	19	58	16	0
np0586	0	1787	0	388	92	108	84	77	3	0	16445	0	82	0	465	0	0	0	1	0	0	603	0	71	0	235	93	495	5	284	74	0	1770	892	0	1	0	7	2	2395	2	13	0	15	11	0	15	150	0	0	5	273	17	0	51	1317	60	0	1	1	5	0	4	21	0	128	0	10	0	0	291	165	4	0	9298	0	0	0	154	1132	487	12	0	165	0	280	86	98	0	488	679	0	118	10	0	13	263	186	21	18	1	411	68	76	16	0
np0587	0	296	26	803	0	12	147	0	0	0	18610	263	4618	17	313	67	0	0	103	0	0	13	0	440	1	89	586	370	0	1055	0	0	0	1383	0	380	0	8	169	4106	0	6	0	254	102	9	5	5	0	0	10	803	186	2	198	20	547	0	77	169	9	0	16	90	0	17	1	33	2	0	447	0	2248	126	0	5760	1	0	36	10	685	0	0	913	0	0	41	54	0	189	2659	0	8	0	60	5	3630	1159	0	0	0	0	51	0	279	0
np0588	4	1530	20	435	71	32	88	107	0	2	12042	48	131	13	843	22	0	51	462	437	26	120	2	1361	25	13	27	599	8	1676	9	35	367	1633	0	0	11	18	86	5641	0	31	0	47	43	26	9	1	0	2	17	204	12	19	88	789	35	25	1	1	12	0	22	13	1739	101	2	16	8	3	542	776	126	1211	4749	0	41	639	21	1338	397	8	0	367	1110	238	4	5	0	1350	568	4	183	48	0	116	357	154	12	7	8	106	74	52	162	0
np0589	0	61	24	291	0	0	7	0	1	0	22263	31	27	0	403	4	0	8	297	0	0	155	5	43	91	6	15	48	0	194	19	0	11	327	0	38	0	0	10	349	0	2	0	25	5	15	0	2	5	0	0	189	40	0	80	2793	9	30	6	0	8	0	11	5	305	14	2	7	10	24	82	10	77	188	448	0	24	108	24	3478	0	0	0	100	0	89	2	10	0	859	31	4	270	22	0	3	77	61	2	13	0	9	6	6	1745	0
np0590	8	2953	133	5631	42	0	700	27	13	0	45881	372	253	31	7387	60	2	584	7510	0	330	593	34	769	12	66	156	252	125	2616	0	19	2775	4580	0	0	618	67	87	8502	0	4	6	74	1183	0	22	99	6	0	63	702	245	47	1665	2064	524	14	26	37	44	0	11	48	382	993	3	271	36	41	5289	11753	813	986	70388	351	0	0	66	1577	17077	0	7	1774	0	2431	0	5	11	1906	2125	0	173	379	0	136	1548	1293	30	414	1	284	174	174	838	0
np0591	1976	105	116	169	0	0	24	0	132	0	1758	58	11213	0	634	32	0	0	0	0	0	1	368	0	0	199	0	494	0	66	0	0	0	1201	753	24	0	0	945	2988	0	0	3	0	22	0	9	63	0	0	913	28	20	0	8	18	54	1	295	120	4	0	8	14	0	0	0	3	13	0	253	25	5	119	234	0	0	0	152	51	800	0	4	93	0	148	90	0	59	100	172	0	0	0	25	14	26	264	3	0	1	0	0	0	17	0
np0592	13	923	36	929	9	100	73	25	21	0	19378	44	150	5	594	7	6	20	197	146	36	133	8	733	52	23	19	118	15	467	16	24	99	392	3	48	54	9	20	959	0	3	2	20	64	14	11	8	3	6	3	85	29	1	66	567	19	20	12	1	13	10	14	7	1571	61	0	27	5	10	662	647	71	305	3416	0	11	182	27	435	502	2	0	301	188	493	2	9	1	750	589	0	42	117	0	18	234	63	4	15	1	42	45	25	90	0
np0593	0	1520	731	5303	9	0	161	2438	49	0	23144	170	4460	60	7230	27	31	29	2909	0	31	2316	152	14372	116	91	567	2884	13	5051	101	0	1618	4256	10	5	2243	40	48	18872	0	6	0	0	652	268	17	4	0	5	66	799	318	90	2790	2438	68	108	174	0	236	0	2300	178	2152	599	4	205	20	29	739	8075	766	999	19622	0	774	14311	424	1821	5644	9	13	4405	0	610	4	76	7	7962	867	86	1637	199	0	13	8298	391	0	31	0	751	300	94	2948	179
np0594	695	1026	30	354	943	0	138	19	100	0	14775	8	2291	3	2832	26	0	16	105	0	22	407	159	2927	37	8	19	812	0	1236	17	6	162	770	0	20	0	15	8	10508	1	26	0	0	204	6	3	2	3	0	67	493	40	32	145	2319	113	0	0	0	132	0	1	26	404	160	0	19	13	13	95	580	178	580	11687	535	3	2146	17	160	3813	0	0	2373	0	867	2	4	2	1679	335	0	220	37	4	1	52	105	0	61	0	49	80	25	83	0
np0595	31	125	3	366	25	0	102	81	15	0	24119	68	47	8	5641	3	1	1	11783	0	42	1265	0	279	0	21	93	65	53	661	0	4	50	495	0	16	13	5	68	5435	0	8	0	41	473	0	6	18	1	0	88	661	17	23	201	922	396	1	44	13	22	0	34	111	13186	163	3	0	39	0	274	3332	25	77	10766	25	0	0	15	28	1457	0	0	1143	0	58	0	0	24	1338	26	0	15	64	19	0	88	53	0	18	0	580	207	7	380	0
np0596	0	734	0	118	0	0	892	0	0	0	1375	0	538	7	1496	0	0	0	4	0	0	4	0	0	0	2	0	0	0	0	0	0	0	54	0	7	0	80	14	11207	0	0	0	0	24	0	0	7	0	0	3	54	27	8	0	115	212	0	0	0	6	0	0	10	0	0	0	0	16	0	0	0	218	0	27480	0	0	0	20	835	0	0	10	0	0	260	0	0	0	0	0	0	0	0	0	0	561	35	0	0	13	2	0	0	3	0
np0597	21	773	61	462	24	25	60	19	2	0	16042	30	193	24	910	29	8	78	482	128	16	605	0	711	43	96	83	101	9	641	27	44	273	1043	0	0	19	15	24	3312	4	22	3	111	46	30	5	14	8	10	2	201	42	6	166	2269	67	34	0	0	24	7	218	6	1341	350	7	20	28	17	430	323	192	1292	2322	0	45	421	92	2047	355	7	0	433	2008	342	15	14	0	4523	814	0	630	82	0	106	308	137	34	36	5	398	95	27	415	0
np0598	820	2315	32	658	503	0	754	0	11	0	33004	72	2237	2	4663	80	0	0	0	0	2	5	95	0	0	6	797	5154	0	260	0	0	0	2183	0	24	0	14	280	609	0	0	30	0	4	0	3	0	0	0	3588	2334	2	1	219	0	222	0	3	2	0	0	0	48	0	0	0	43	377	0	1111	3	1408	2455	71	0	0	0	7	54	600	2	0	126	1	2228	0	0	27	1	47	0	0	0	2	3	0	188	0	0	1	0	17	0	34	0
np0600	4177	3619	6	11333	296	0	4543	0	0	0	18534	0	5127	94	10964	0	63	0	1604	0	0	8	97	1	0	30	0	334	0	17	0	0	0	443	27	342	0	192	161	4221	0	0	10	0	1272	0	0	99	0	0	3996	1457	0	13	13	754	8284	0	41	16	19	0	0	396	0	1	0	0	1307	0	3	0	889	761	59713	0	0	0	68	1190	0	0	50	44	0	4962	0	0	0	2	613	0	0	0	0	0	25	1448	0	0	86	0	1	0	1	0
np0601	9	305	32	522	7	0	2487	20	2	0	11454	65	76	12	5856	1	0	3	20161	0	30	799	4	100	1	29	23	361	20	1476	0	23	85	1286	1	9	48	8	14	1791	0	0	0	28	60	0	1	39	1	0	10	48	43	5	162	509	21	0	5	3	12	0	51	223	750	151	3	27	4	4	544	2154	147	150	3390	172	0	0	17	147	481	0	0	867	0	65	2	0	932	715	75	0	72	26	23	19	359	65	1	24	0	60	43	12	146	0
np0602	52	827	20	921	75	6	119	40	0	44	12822	70	103	15	682	12	4	1	98	920	61	115	115	1280	121	26	45	85	11	756	0	131	273	883	9	93	31	11	188	3331	16	8	2	38	124	18	11	8	12	3	76	142	10	7	62	544	16	283	0	0	15	164	71	1	917	68	22	23	19	10	933	649	174	1299	6697	0	454	2305	40	340	284	0	0	377	248	400	4	6	0	5149	870	6	310	147	0	170	55	42	5	0	0	6	101	26	776	0
np0603	76	7992	139	2403	155	173	133	354	4	9	61166	126	359	54	2585	49	18	111	1123	911	111	596	0	5619	164	69	132	955	59	6103	27	86	1201	5105	1	0	106	40	115	19310	2	78	8	159	136	81	42	17	17	28	11	553	102	45	274	4063	173	166	2	4	40	97	180	59	6663	279	4	83	85	41	2187	2380	454	3411	12779	0	184	2436	77	13908	3470	18	2	1219	6318	1741	9	28	5	6747	3139	19	778	349	0	436	1809	326	124	60	37	668	266	225	615	0
np0604	0	196	8	523	141	1	114	16	51	0	21095	126	189	11	1760	36	0	0	19	0	151	192	0	72	10	35	83	209	6	2066	0	1023	704	1131	0	317	0	59	51	1236	13	2	46	0	53	0	4	14	3	0	0	830	580	5	429	1171	112	155	389	0	41	0	0	91	188	525	0	32	6	0	228	1134	860	60	19	2398	3	1335	53	56	929	13	6	465	0	1065	5	4	30	1467	1100	7	51	3	6	113	49	409	384	12	4	216	92	6	2015	0
np0605	298	914	7	370	312	0	22	0	0	0	5962	0	290	12	499	34	0	0	0	0	203	204	0	12	0	54	38	409	0	634	0	0	498	564	0	1	5	0	346	1609	0	0	0	0	54	92	12	45	0	0	2	346	11	11	54	1790	5	0	3	1	26	0	13	2	0	410	0	9	8	0	485	0	228	0	7653	0	0	0	41	1227	41	10	37	576	0	201	10	79	1	1302	383	0	300	0	0	24	24	505	48	0	8	4	145	64	243	0
np0606	36	870	61	746	42	59	36	117	0	2	13392	53	86	0	516	13	4	32	158	205	13	82	0	463	46	19	13	208	14	674	2	8	216	883	0	0	9	8	26	1509	0	0	0	45	49	15	9	6	1	16	5	101	22	8	47	492	24	9	0	0	5	35	22	12	1276	56	0	36	21	8	627	814	147	1136	2496	0	11	507	17	977	294	0	5	245	134	342	1	6	0	1100	768	2	147	50	0	65	204	127	22	19	7	98	54	15	127	0
np0607	13	670	0	105	29	0	0	10	0	0	2495	13	100	0	329	0	0	2	20	0	0	52	0	209	0	8	8	50	0	204	0	0	125	223	0	223	0	0	0	482	5	0	0	23	15	6	1	4	0	0	0	145	12	0	70	81	54	1	195	0	25	0	23	28	828	34	0	8	3	0	49	2147	16	65	16426	0	2	0	9	14	521	4	0	282	779	106	3	0	0	452	185	2	107	0	4	3	29	42	0	0	0	413	5	0	9	0
np0608	59	775	54	807	37	35	28	59	2	94	17465	39	90	8	729	17	3	15	178	325	20	150	5	838	62	21	19	90	28	918	20	45	215	902	17	0	48	7	57	3440	0	34	3	51	25	8	7	5	14	11	42	204	9	9	81	1355	39	133	0	0	12	56	139	9	2307	72	14	24	28	9	645	512	158	1238	3733	0	81	1135	24	2119	154	0	2	429	1303	543	1	9	3	2838	968	4	240	205	0	188	595	83	42	24	3	34	91	23	404	0
np0609	0	4315	6	859	0	0	114	0	0	0	37785	0	205	71	2502	28	0	0	0	0	0	0	0	1	0	81	7	801	54	991	7	0	1753	3471	0	4	0	147	5261	2672	0	0	7	1	263	0	32	41	8	0	22	792	116	13	95	150	103	0	0	3	4	0	0	28	1597	27	0	0	7	9	659	1	1131	0	13	0	0	0	143	585	0	0	6	3999	40	505	0	0	254	257	1596	0	16	0	0	22	0	2353	0	2	0	0	65	64	33	0
np0610	0	211	8	9614	0	0	84	0	0	0	1770	0	222	0	1119	0	0	0	0	0	0	0	2	0	1	1	369	0	0	198	0	0	1982	275	0	0	0	0	6	1268	0	0	76	0	229	0	0	2	32	5	4	68	157	0	198	132	160	6	5	0	3	0	0	32	0	0	0	0	37	165	2	1	8	5	18	0	0	0	8	700	5	0	0	153	0	394	0	0	25	0	0	0	0	0	0	7	315	118	0	5	0	0	0	0	28	0
np0611	0	268	46	1182	9	0	8	0	4	0	8327	16	42	6	145	2	8	45	152	0	12	116	0	339	36	7	9	80	0	228	54	68	216	271	0	0	91	0	16	539	1	0	1	2	6	18	0	0	0	0	0	17	28	2	28	177	59	3	0	0	2	0	2	0	418	49	0	36	2	2	200	84	521	307	1538	0	59	419	11	521	0	0	0	61	0	175	0	0	0	539	332	5	79	3	0	23	204	26	0	2	0	3	0	10	1827	0
